text,username,time,image,location,engagement,label
"@JeanneRae49 ""When the water temperature drops below 60 degrees Fahrenheit, it’s hard for Karenia brevis to survive, Brooker explained."" . https   www fox13news com news christmas cold snap could alleviate red tide along pinellas beaches",PaulFox13,2022-12-27,https://pbs.twimg.com/profile_images/1077301300323332096/jAtHuEpo_normal.jpg,Pinellas,227,
"This was taken July 30th in Lemon Bay. There are three manatees here, one is dead (the big one). Probably a parent and the other two are offspring. One of them is hugging the dead manatee, and the other is nuzzling it (they were trying to revive it). #RedTide . https   twitter com altNOAA status 1024545866420510720 photo 1",altNOAA,2018-08-01,https://pbs.twimg.com/profile_images/824692083180986368/ghs8RK-P_normal.jpg,Sarasota,186,other
"Red tide blooms detected in 30 samples last week: 18 in and offshore of Pinellas County, one in Hillsborough County, four in Manatee County, four in Sarasota County, two in Charlotte County, and one offshore of Monroe County. Respiratory issues at the beach? Call 1-800-222-1222. . https   twitter com FloridaPoison status 1605005310728364032 video 1",FloridaPoison,2022-12-20,https://pbs.twimg.com/profile_images/798194714281316352/nEcHrPCl_normal.jpg,Manatee,154,
"“We are asking the governor, please ... we need your help,” St. Petersburg Mayor Rick Kriseman said. Instead, he got a rebuke from DeSantis. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",TB_Times,2021-07-15,https://pbs.twimg.com/profile_images/1066713591246725120/wFmoB0Xs_normal.jpg,Pinellas,111,media
"As red tide continues to kill fish along Florida's Gulf coast, @MyFWC extends its ""catch and release"" order north through Pinellas and Pasco counties. Redfish and snook should be returned to sea if caught. . https   twitter com EmeraldMorrow status 1045278737384787968 video 1",EmeraldMorrow,2018-09-27,https://pbs.twimg.com/profile_images/1512239271129849856/YrwFDBOQ_normal.jpg,Pasco,8,media
It was our honor to have Cong. Val Demings in St. Pete today. She received a red tide briefing from our Public Works Administrator and then took time to visit our appreciation lunch for the crews that cleaned up tons of fish. Thanks also to @Sysco for donating good food! . https   twitter com Kriseman status 1423361883063603200 photo 1,Kriseman,2021-08-05,https://pbs.twimg.com/profile_images/1479660818409082890/kB9c4BD4_normal.jpg,Pinellas,89,
"@PaulFox13 When we get that onshore flow with some added humidity will see pretty good sea fog set up with that colder water, maybe later in the week.. ",Jfinno22,2022-12-27,https://pbs.twimg.com/profile_images/1586763567537299457/K_4FYz_a_normal.jpg,Pinellas,815,
"RT @wusf: Medium to high concentrations of red tide are still being found off the coasts of Pinellas and Pasco counties.

. https   wusfnews wusf usf edu environment 2021 09 17 ride tide still being reported off gulf beaches",calusawater,2021-09-18,https://pbs.twimg.com/profile_images/1451641664607604739/2ovGtuQJ_normal.jpg,Pasco,2,
"Lots of dead fish by the Cortez Road bridge to Anna Maria Island. It’s the impact of the red tide, which keeps creeping up north and might affect Tampa Bay soon. . https   twitter com taveljimena status 1026496955839655937 photo 1",taveljimena,2018-08-06,https://pbs.twimg.com/profile_images/1510981617526968324/ZBN7v_ap_normal.jpg,Manatee,90,
GOOD NEWS! . https   www mysuncoast com 2022 12 21 red tide advisory lifted all sarasota county beaches,mysuncoast,2022-12-21,https://pbs.twimg.com/profile_images/1012040604619034624/Rcn4ySrr_normal.jpg,Sarasota,740,
"RT @JMMeszaros: Toxic #redtide blooms are persisting off of #Florida's #GulfCoast along #Pasco, #Pinellas, #Manatee, #Sarasota, #Charlotte and #Lee counties. Although, they are no longer moving north and may be actually receding from the northwest. @wusf . https   wusfnews wusf usf edu environment 2021 08 04 while red tide blooms persist they dont seem to be spreading north",radiobkg,2021-08-04,https://pbs.twimg.com/profile_images/1509945544646533120/qNUwn9IF_normal.jpg,Pasco,5,media
"""So far, the county has removed 66.8 tons of “Red Tide-related debris” — mostly marine life killed by Karenia brevis.""

. https   www tampabay com news environment 2021 06 23 those red tide blooms in pinellas just reached the pasco coast",BillWeirCNN,2021-06-24,https://pbs.twimg.com/profile_images/1111323850594226176/q3Tk7xLF_normal.jpg,Pasco,9,
Hey @VernBuchanan have you returned your #BigSugar money that killed these Dolphins in the #RedTide? #RedTideVern #FL16 #FLPol . https   www abcactionnews com news region sarasota manatee 9 bottlenose dolphins found dead in sarasota county in 36 hours,jonsoltz,2018-08-09,https://pbs.twimg.com/profile_images/1689906527/227761_10150171639634912_527829911_7013603_5908225_n_normal.jpg,Sarasota,165,
"RT @NelsonForSenate: The Red Tide assaulting our beaches has reached the Tampa Bay area, leaving hundreds of thousands of dead fish in its wake. Instead of gutting critical water and environmental protections, we must do everything we can to protect the lifeblood of our state. . https   www tampabay com news Red Tide arrives in Pinellas killing hundreds of thousands of fish_171618836",mom49of3,2018-09-10,https://pbs.twimg.com/profile_images/1540668785408868353/xspsbsim_normal.jpg,Hillsborough,334,
"RED TIDE: New footage shows the extent of damage done by a bloom of red tide algae that has swept in from Naples to Tampa, killing marine life and scaring off beach goers at the height of the summer season.  . https   abcnews go com US wireStory dead fish red tide plague florida tourists beaches 56994574. https   twitter com ABCWorldNews status 1025494644321177600 video 1",ABCWorldNews,2018-08-03,https://pbs.twimg.com/profile_images/1424776196940869634/F-kiM3On_normal.jpg,Hillsborough,269,media
"I don't know why Rick Scott would think he would be with friends in a town that has been devastated by Red Tide; but he learned a hard lesson today in Venice, #Florida!  No to #RedTideRick and lets fix this damn algae problem!
. https   www orlandoweekly com Blogs archives 2018 09 17 rick scott bood out of restaurant over floridas red tide crisis",altNOAA,2018-09-17,https://pbs.twimg.com/profile_images/824692083180986368/ghs8RK-P_normal.jpg,Sarasota,507,other
The transfer of 165 million gallons of contaminated water into Tampa Bay averted catastrophe—but experts worry it may spur red tides or other harmful algae blooms . https   www nationalgeographic com environment article hazardous spill in florida highlights environmental threat decades in the making,NatGeo,2021-04-08,https://pbs.twimg.com/profile_images/1592560747707600897/6_8AjTmK_normal.jpg,Hillsborough,484,media
Red tide levels have increased in the past week on Lido and Siesta Key beaches. . https   www yourobserver com redtidestatus,ObserverGroup,2022-12-28,https://pbs.twimg.com/profile_images/1587865629293481984/bU0KfMnz_normal.jpg,Manatee,220,
"This is gross and may result in another round of Red Tide. We HAVE to do better with our water in Florida.

. https   www heraldtribune com story news local manatee 2021 03 30 wastewater piney point manatee county released into tampa bay 7053574002",NikkiFried,2021-03-30,https://pbs.twimg.com/profile_images/1622319171550715906/Yv95H12v_normal.jpg,Manatee,997,
